Medicine_id,Substance_id
23654,19
23655,1480
23656,1480
23657,1480
23658,1480
23659,3004
23660,4762
23661,2416
23662,694
23663,694
23664,3014
23665,4762
23666,3183
23667,3183
23668,694
23669,694
23670,694
23671,694
23672,694
23673,3183
23674,1513
23675,4763
23676,4763
23677,1731
23678,2546
23679,1658
23680,1837
23681,1837
23682,4764
23683,4764
23684,4764
23685,4350
23686,4764
23687,4350
23688,4764
23689,4764
23690,4764
23691,4764
23692,4764
23693,4350
23694,4350
23695,4764
23696,4764
23697,4764
23698,4350
23699,4350
23700,4764
23701,4764
23702,4764
23703,4350
23704,4764
23705,4350
23706,4350
23707,4350
23708,4764
23709,4350
23710,4350
23711,4350
23712,4350
23713,4350
23714,4764
23715,1914
23716,67
23717,976
23718,2431
23719,4765
23720,2431
23721,2431
23722,2431
23723,2431
23724,2431
23725,2431
23726,2431
23727,2431
23728,2431
23729,2431
23730,2431
23731,2431
23732,2431
23733,2431
23734,2431
23735,2431
23736,2431
23737,2431
23737,4766
23738,4767
23739,2431
23740,2431
23741,2431
23742,2431
23743,2431
23743,4767
23744,2431
23745,2431
23746,2431
23747,2431
23748,2431
23748,4767
23749,4767
23750,4767
23751,2431
23752,2431
23753,2431
23753,4767
23753,4768
23754,2431
23755,2431
23756,393
23757,1438
23758,650
23759,1285
23760,3980
23761,464
23762,4681
23763,4681
23764,4681
23765,4681
23766,4681
23767,4681
23768,4681
23769,1967
23770,4347
23771,4769
23772,4770
23773,2947
23774,2546
23775,2546
23776,2546
23777,2546
23778,2546
23779,2546
23780,2546
23781,4771
23782,4772
23783,320
23784,476
23785,476
23786,476
23787,4772
23788,2450
23789,418
23790,3905
23791,396
23792,4071
23793,4773
23794,1502
23795,793
23796,538
23797,2411
23798,935
23799,391
23800,396
23801,1480
23802,2929
23803,67
23804,335
23804,4071
23805,935
23806,3965
23807,11
23808,1945
23809,805
23810,458
23811,458
23812,862
23813,1945
23814,4774
23815,19
23816,24
23817,3014
23818,67
23819,67
23820,67
23821,67
23822,67
23823,67
23824,67
23825,67
23826,67
23827,67
23828,67
23829,975
23830,67
23831,67
23832,772
23833,772
23834,211
23835,19
23836,19
23837,19
23838,19
23839,19
23840,19
23841,1567
23842,326
23843,326
23843,4775
23844,67
23844,464
23845,4776
23846,19
23847,1783
23848,19
23849,2546
23850,4777
23851,461
23851,4778
23852,396
23853,389
23854,460
23855,4779
23856,4780
23857,67
23858,935
23859,538
23859,4781
23860,19
23860,798
23861,331
23862,4782
23863,4783
23863,4784
23864,2760
23865,464
23866,3222
23867,396
23868,67
23869,286
23870,391
23871,391
23872,19
23873,932
23874,464
23875,396
23876,798
23877,325
23878,44
23879,192
23880,192
23880,2023
23881,4785
23882,4785
23883,4786
23884,3742
23885,3742
23886,4787
23886,4788
23887,192
23888,464
23889,464
23890,19
23891,19
23892,135
23893,309
23894,19
23895,19
23896,391
23897,67
23898,932
23899,67
23900,67
23901,932
23902,67
23903,67
23904,923
23905,4789
23906,979
23907,538
23908,19
23908,309
23909,458
23910,19
23911,458
23912,4790
23913,3562
23914,4791
23915,396
23916,396
23917,4390
23918,4390
23919,396
23920,67
23921,458
23922,464
23923,464
23924,302
23925,24
23926,2947
23927,2168
23928,935
23929,335
23930,457
23930,2073
23931,457
23931,2073
23932,2073
23933,2073
23934,119
23935,798
23936,798
23937,4792
23938,934
23939,808
23940,67
23941,4793
23942,1257
23943,3729
23944,3729
23945,309
23946,1257
23947,4794
23948,538
23949,4795
23950,4795
23950,4796
23951,3146
23952,3729
23953,3729
23954,4797
23955,3729
23956,4797
23957,4797
23958,4797
23959,3729
23960,4797
23961,4797
23962,3729
23963,3729
23963,4797
23964,3729
23965,3729
23965,4797
23966,4797
23967,4797
23968,3729
23969,3729
23970,3729
23971,4797
23972,3729
23973,4797
23974,3729
23975,4797
23976,3729
23977,3729
23978,3729
23979,3729
23980,3729
23981,3729
23982,4797
23983,3729
23983,4797
23984,3729
23985,3729
23986,3729
23987,3729
23988,3729
23989,3729
23990,3729
23991,3729
23992,3729
23993,3729
23994,3729
23995,4797
23996,3729
23997,3729
23998,3729
23999,3729
24000,3729
24000,4797
24001,3729
24002,3729
24003,3729
24004,3729
24005,3729
24006,3729
24007,3424
24008,1442
24008,1945
24008,1961
24009,1961
24010,438
24011,1945
24012,4798
24013,4799
24014,4800
24015,1442
24015,1961
24016,1442
24016,1961
24017,1945
24018,927
24019,485
24020,4143
24021,485
24022,485
24023,485
24024,4801
24025,162
24025,703
24026,1297
24027,438
24028,485
24029,485
24030,759
24031,485
24032,485
24033,485
24034,485
24035,4801
24036,485
24037,485
24038,485
24039,485
24040,759
24041,485
24042,485
24043,485
24044,485
24044,4801
24045,485
24046,759
24047,485
24048,759
24049,759
24050,4801
24051,485
24052,485
24053,485
24054,485
24055,485
24056,485
24057,485
24058,485
24059,485
24060,485
24061,485
24062,485
24063,485
24064,485
24065,485
24066,485
24067,485
24068,485
24069,485
24070,485
24071,485
24072,485
24073,485
24074,485
24075,759
24076,485
24077,485
24078,485
24079,485
24080,485
24081,485
24082,485
24083,485
24084,485
24084,4801
24085,485
24086,485
24086,4801
24087,485
24088,485
24089,485
24090,759
24091,485
24092,485
24093,485
24094,485
24095,1257
24096,485
24097,485
24098,485
24099,485
24100,485
24101,485
24102,485
24103,485
24104,485
24105,485
24106,485
24107,759
24108,485
24109,485
24110,485
24111,485
24112,485
24113,485
24114,485
24115,485
24116,485
24117,4801
24118,485
24119,485
24120,485
24121,485
24122,485
24123,485
24124,485
24125,485
24126,485
24127,485
24128,485
24129,485
24130,485
24131,485
24132,485
24133,485
24134,485
24135,485
24136,485
24137,485
24138,485
24139,485
24140,485
24141,485
24142,485
24143,485
24144,485
24145,485
24146,485
24147,485
24148,485
24148,4801
24149,485
24150,485
24151,485
24152,485
24152,4801
24153,485
24154,485
24154,4801
24155,485
24156,485
24157,485
24158,485
24159,485
24160,485
24161,485
24162,1257
24163,485
24164,485
24165,4801
24166,485
24167,485
24167,759
24168,389
24169,1148
24169,4678
24170,4802
24171,366
24172,2450
24173,759
24174,4803
24175,4804
24176,76
24177,2899
24178,1655
24179,4805
24180,746
24181,746
24182,4806
24183,3885
24184,3885
24185,3885
24186,3885
24187,3885
24188,3885
24189,3885
24190,3885
24191,3885
24192,3885
24193,3885
24194,3885
24195,3885
24196,3885
24197,3885
24198,3885
24199,3885
24200,3885
24201,3885
24202,3885
24203,3885
24204,3885
24205,3885
24206,3885
24207,3885
24208,4805
24209,4805
24210,740
24210,741
24211,1847
24212,4807
24213,746
24214,154
24215,4808
24216,1800
24217,4808
24218,4808
24219,694
24220,4808
24221,1467
24222,42
24223,42
24224,4809
24224,4810
24224,4811
24225,411
24226,4812
24227,4813
24228,4814
24229,4815
24230,396
24231,4676
24232,4676
24233,510
24234,1570
24235,805
24236,805
24237,805
24238,805
24239,2583
24240,498
24241,4816
24242,1480
24243,167
24244,48
24244,438
24245,48
24246,652
24247,4817
24248,4817
24249,4817
24250,4817
24251,4817
24252,4817
24253,4817
24254,4817
24255,4817
24256,4817
24257,4817
24258,4817
24259,4817
24260,4817
24261,4817
24262,4817
24263,4817
24264,4817
24265,4817
24266,4817
24267,4817
24268,1991
24269,4676
24270,861
24271,651
24272,4818
24272,4819
24272,4820
24273,4821
24274,4822
24275,4823
24276,3053
24276,4824
24277,3053
24278,4825
24279,4826
24280,2450
24281,4827
24282,2450
24283,2450
24284,951
24285,2450
24286,3223
24286,3224
24286,4828
24287,4828
24288,3053
24289,2450
24290,2450
24291,2450
24292,4829
24293,4321
24294,4830
24295,4831
24296,862
24297,4676
24298,350
24299,350
24300,384
24301,1991
24302,1991
24303,1990
24304,1991
24305,213
24306,1991
24307,1991
24308,1353
24309,4676
24310,1991
24311,1991
24312,1353
24312,1991
24313,1353
24314,1991
24315,4676
24316,1991
24317,1991
24318,1991
24319,1991
24320,1991
24321,1353
24322,1991
24323,1990
24324,1990
24325,1991
24326,1991
24327,1991
24328,1353
24329,1990
24330,1990
24330,4676
24331,4676
24332,4676
24333,1990
24334,1990
24335,1990
24336,1353
24336,1991
24337,1991
24338,1991
24339,1991
24340,1353
24341,1991
24342,1353
24343,1991
24344,1991
24345,1991
24346,1991
24347,4676
24348,1990
24349,4676
24350,4676
24351,1990
24352,1990
24353,1991
24354,1991
24355,1353
24356,1991
24357,1991
24358,1991
24359,1991
24360,1991
24361,1353
24362,1991
24363,1353
24364,1353
24365,1991
24366,1991
24367,1991
24368,4676
24369,4676
24370,4676
24371,4676
24372,4676
24373,4676
24374,4676
24375,4676
24376,1990
24377,1990
24378,4676
24379,1991
24379,4832
24380,1991
24381,1991
24382,1353
24383,1353
24384,1990
24384,4676
24385,4676
24386,4676
24387,4676
24388,4676
24389,1990
24390,1990
24391,4676
24392,4151
24393,4676
24394,1990
24395,1990
24396,1990
24396,4676
24397,1990
24398,4676
24399,4676
24400,1353
24401,1990
24402,4676
24403,1353
24404,1991
24405,1991
24406,1353
24406,1991
24407,1991
24408,1991
24409,1991
24410,1353
24411,1353
24412,1353
24413,1991
24414,1991
24415,1991
24416,1353
24417,1991
24418,1353
24419,1353
24420,1353
24421,1991
24422,1353
24422,1991
24423,1353
24424,1991
24425,1991
24426,1991
24427,1353
24428,1991
24429,1353
24430,1991
24431,1991
24432,4676
24433,1353
24434,4676
24435,1353
24436,1990
24437,1990
24438,1353
24439,4676
24440,1353
24441,4676
24442,4676
24443,1991
24444,4772
24445,278
24446,278
24447,1353
24448,615
24449,485
24450,23
24451,3099
24452,152
24453,4833
24454,4833
24455,4833
24456,4833
24457,4833
24458,4833
24459,4833
24460,4833
24461,4833
24462,219
24463,219
24464,219
24465,219
24466,219
24466,1971
24467,219
24468,219
24469,219
24470,219
24471,4834
24472,1353
24473,1353
24474,1991
24475,4772
24476,1536
24477,2006
24478,4835
24478,4836
24479,4835
24480,4837
24480,4838
24481,1148
24482,20
24483,1499
24484,1845
24484,3138
24485,3167
24486,4839
24487,1657
24488,383
24488,1657
24489,383
24490,383
24491,4771
24492,4771
24493,320
24494,383
24494,1657
24495,1657
24496,1657
24497,1657
24498,4810
24498,4811
24499,4810
24500,4810
24501,383
24502,1657
24503,401
24504,4772
24505,1657
24506,1657
24507,383
24508,383
24508,1657
24509,383
24509,1657
24510,383
24511,383
24511,1657
24512,1657
24513,383
24513,1657
24514,1657
24515,383
24516,383
24517,383
24518,383
24519,1657
24520,383
24520,1657
24521,383
24522,1657
24523,1657
24524,1657
24525,383
24526,383
24527,383
24527,1657
24528,383
24529,1657
24530,383
24531,1657
24532,383
24533,383
24534,383
24534,1657
24535,383
24536,1657
24537,383
24537,1657
24538,383
24538,1657
24539,1657
24540,383
24541,1657
24542,383
24543,1657
24544,383
24545,4771
24546,4771
24547,383
24548,383
24548,1657
24549,383
24550,383
24551,4771
24552,1657
24553,383
24554,383
24555,383
24556,1657
24557,1657
24558,383
24559,1657
24560,383
24560,1657
24561,383
24562,383
24563,383
24564,383
24565,1657
24566,1657
24567,1657
24568,383
24569,383
24570,383
24571,1657
24572,1657
24573,383
24574,383
24575,1657
24576,383
24576,1657
24577,383
24578,1657
24579,383
24580,1657
24581,1657
24582,1657
24583,1657
24584,383
24585,383
24586,383
24587,2431
24588,4840
24589,4840
24590,4840
24591,4840
24592,4840
24593,1665
24594,4840
24595,4840
24596,4840
24597,1665
24598,4840
24599,4840
24600,4840
24601,4840
24602,1665
24603,1665
24604,1665
24605,1665
24606,4772
24607,2335
24607,4772
24608,4772
24609,4772
24610,2450
24611,2450
24612,2450
24613,3183
24614,320
24614,4841
24615,4772
24616,3183
24617,4842
24617,4843
24618,4844
24619,4842
24620,4844
24620,4845
24621,4844
24622,476
24623,4772
24624,2335
24624,4772
24625,3182
24625,3183
24626,3182
24626,3183
24627,3183
24628,3183
24629,3183
24630,476
24631,476
24632,383
24633,476
24634,476
24635,476
24636,476
24637,476
24638,476
24639,476
24640,476
24641,476
24642,476
24643,476
24644,476
24645,476
24646,476
24647,476
24648,476
24649,476
24650,476
24651,476
24652,476
24653,476
24654,476
24655,476
24656,476
24657,476
24658,476
24659,476
24660,476
24661,476
24662,476
24663,476
24664,476
24665,476
24666,476
24667,476
24668,476
24669,476
24670,476
24671,476
24672,476
24673,476
24674,476
24674,4846
24675,476
24676,476
24677,476
24678,1530
24679,2847
24680,2335
24680,4772
24681,320
24681,4772
24681,4841
24682,4772
24683,4772
24684,320
24685,4772
24686,2335
24687,320
24688,4772
24689,4772
24690,4772
24691,2335
24692,2335
24693,320
24693,4772
24694,4772
24695,4772
24696,4772
24697,4841
24698,4772
24699,4772
24700,4772
24701,4772
24702,4772
24703,2335
24704,4772
24705,4772
24706,4772
24707,4772
24708,320
24709,4772
24710,320
24711,320
24711,4772
24712,4772
24712,4847
24713,4847
24714,4772
24715,4772
24716,4772
24717,2335
24717,4772
24718,320
24719,320
24720,4772
24721,2335
24722,4772
24723,320
24723,4772
24724,2335
24725,4772
24725,4841
24726,4772
24727,2335
24728,320
24729,4772
24730,4772
24731,4772
24732,4772
24733,4772
24734,4772
24735,2335
24736,320
24737,2335
24738,4772
24739,320
24740,4772
24741,320
24741,4772
24742,2450
24743,2450
24744,2450
24745,2450
24746,2450
24747,2450
24748,2450
24749,2450
24750,2450
24751,4848
24752,2450
24753,2450
24754,2450
24755,2847
24756,2335
24756,4772
24757,4772
24757,4841
24758,4772
24759,320
24760,320
24761,320
24762,4772
24763,320
24764,2335
24765,4772
24766,2335
24766,3182
24767,485
24767,4801
24768,485
24769,325
24769,4849
24770,1991
24771,4676
24772,1991
24773,383
24774,222
24775,808
24775,4850
24776,1800
24777,4851
24778,4852
24779,1798
24780,2271
24781,4853
24782,2712
24783,4854
24784,4855
24785,2612
24786,3523
24787,2875
24788,692
24789,4856
24790,4857
24791,4858
24792,3906
24793,4855
24794,3370
24795,3370
24796,3219
24797,1625
24798,4859
24799,4860
24800,394
24801,3370
24802,2874
24802,4861
24803,3737
24804,4862
24805,4863
24806,4855
24807,4864
24808,4865
24809,2914
24810,4866
24811,4867
24812,4868
24813,114
24814,4869
24815,4870
24816,4871
24817,115
24818,4872
24819,4873
24820,4874
24821,2520
24822,4875
24823,112
24824,4876
24825,4877
24826,4878
24827,3126
24828,4879
24829,4880
24830,4881
24831,4882
24832,4883
24833,4884
24834,4885
24835,4886
24836,4887
24837,4887
24838,4888
24839,4889
24840,4890
24841,4891
24842,4892
24843,4893
24844,4894
24845,4894
24846,4895
24847,4896
24848,4897
24849,4898
24850,4899
24851,4900
24852,4901
24853,4902
24854,4903
24855,4904
24856,4905
24857,4906
24858,4907
24859,4908
24860,4909
24861,4910
24862,4911
24863,4912
24864,4913
24865,4914
24866,4915
24867,4916
24868,4917
24869,4918
24870,4919
24871,4920
24872,4921
24873,4922
24874,4923
24875,4924
24876,4925
24877,4926
24878,4927
24879,4928
24880,4929
24881,4930
24882,4931
24883,4932
24884,4933
24885,4934
24886,4935
24887,4936
24888,4937
24889,4938
24890,4939
24891,4940
24892,4941
24893,4942
24894,4943
24895,4944
24896,4945
24897,4946
24898,4947
24899,4948
24900,4949
24901,4950
24902,4951
24903,4952
24904,4953
24905,4954
24906,4955
24907,4956
24908,4957
24909,4958
24910,4959
24911,4960
24912,4961
24913,4962
24914,4963
24915,4964
24916,4965
24917,4966
24918,4967
24919,4968
24920,4969
24921,4970
24922,4971
24923,4972
24924,4972
24925,4973
24926,4974
24927,4975
24928,4885
24929,4976
24930,4977
24931,4889
24932,4978
24933,4979
24934,4894
24935,4980
24936,4981
24937,4982
24938,4983
24939,4984
24940,4927
24941,4985
24942,4986
24943,4987
24944,4988
24945,4989
24946,4990
24947,4991
24948,4992
24949,4883
24950,4993
24951,4994
24952,4995
24953,4996
24954,4997
24955,4998
24956,761
24957,365
24958,4999
24959,5000
24960,45
24961,1282
24962,214
24963,1294
24964,2186
24965,2186
24966,3820
24967,376
24968,5001
24969,5001
24970,901
24971,975
24972,194
24973,5002
24974,195
24975,2200
24976,48
24976,624
24977,440
24978,862
24979,104
24980,4536
24981,3588
24982,48
24983,48
24983,439
24984,48
24984,624
24985,48
24986,48
24986,439
24987,48
24987,624
24988,4536
24989,4385
24990,960
24991,5003
24992,187
24993,5003
24994,341
24995,5003
24996,5003
24997,5003
24998,5003
24999,5003
25000,5003
25001,134
25002,134
25003,55
25004,4628
25005,2296
25006,4536
25007,341
25008,4855
25009,801
25010,3388
25011,3388
25012,2899
25013,4385
25014,2583
25015,167
25016,5004
25017,699
25018,207
25018,208
25019,5005
25020,5005
25021,5005
25022,5005
25023,5005
25024,5005
25024,5006
25025,5005
25026,5006
25027,5005
25028,5005
25029,5005
25030,5005
25031,5005
25032,5005
25033,5005
25034,5005
25035,5005
25036,5005
25037,1851
25038,1851
25039,4385
25040,4385
25041,4385
25042,4385
25043,4385
25044,4385
25045,4385
25046,4385
25047,4385
25048,4385
25049,4385
25050,4385
25051,4385
25052,3720
25053,5007
25054,5007
25055,5007
25055,5008
25056,5007
25056,5008
25057,650
25058,649
25059,544
25060,1982
25061,1960
25062,48
25063,48
25064,48
25064,439
25065,48
25065,439
25066,48
25067,48
25067,624
25068,48
25068,593
25068,624
25069,5009
25070,5010
25071,5011
25072,5012
25072,5013
25072,5014
25073,48
25073,624
25074,48
25074,624
25075,5015
25075,5016
25075,5017
25076,5018
25077,5017
25078,48
25078,593
25079,48
25080,48
25081,48
25082,48
25082,624
25083,48
25084,48
25084,624
25085,48
25086,439
25086,5019
25087,79
25088,48
25088,439
25089,48
25090,48
25090,624
25091,48
25092,48
25093,48
25094,48
25094,593
25095,48
25095,624
25096,48
25096,439
25097,48
25097,624
25098,48
25098,439
25099,48
25099,439
25100,48
25101,48
25101,439
25102,48
25103,48
25103,624
25104,48
25105,48
25105,624
25106,48
25106,624
25107,48
25107,439
25108,48
25109,439
25109,5019
25110,48
25110,624
25111,48
25112,48
25113,48
25113,439
25114,1585
25115,48
25115,439
25116,48
25116,624
25117,48
25117,624
25118,48
25119,48
25119,624
25120,801
25121,801
25122,801
25123,801
25124,801
25125,801
25126,801
25127,801
25128,801
25129,593
25129,5020
25130,497
25131,5021
25132,2571
25133,119
25134,5022
25134,5023
25135,5024
25136,1751
25137,5025
25138,5026
25139,3720
25140,78
25141,5027
25142,4642
25143,2851
25143,5028
25144,5029
25145,5030
25146,5031
25147,5031
25148,4643
25149,2216
25150,2348
25151,656
25151,5032
25152,656
25153,656
25154,656
25155,306
25156,705
25157,706
25158,693
25159,384
25160,2934
25161,2007
25162,2007
25163,1421
25164,4773
25165,1353
25166,5033
25167,5034
25168,398
25168,400
25169,264
25170,384
25171,164
25172,5035
25173,5036
25174,393
25175,401
25176,5037
25177,2254
25178,808
25179,5038
25179,5039
25180,5038
25180,5039
25181,2315
25182,256
25183,636
25184,636
25185,4303
25186,3875
25187,5040
25188,5038
25189,3875
25190,401
25191,5041
25192,400
25193,808
25194,5042
25195,5043
25196,5044
25197,5045
25198,3404
25199,511
25200,4681
25201,330
25202,511
25202,5046
25203,511
25204,330
25205,330
25206,330
25207,511
25208,511
25209,511
25210,5046
25211,511
25212,5046
25213,5046
25214,330
25215,330
25216,5046
25217,511
25218,5047
25219,511
25220,5047
25221,330
25222,808
25223,808
25224,808
25224,4850
25225,808
25226,808
25226,4850
25227,808
25227,4850
25228,808
25229,808
25230,808
25230,1785
25231,808
25232,808
25233,808
25234,808
25235,4850
25236,808
25237,808
25238,808
25239,4850
25240,808
25241,808
25242,808
25243,808
25244,808
25245,808
25246,808
25247,808
25248,808
25249,4850
25250,808
25251,808
25252,808
25253,808
25254,808
25255,808
25256,808
25257,808
25258,808
25259,808
25259,4850
25260,808
25260,4850
25261,808
25262,808
25263,808
25264,808
25265,808
25265,4850
25266,808
25267,808
25268,808
25269,808
25270,4850
25271,808
25272,808
25273,808
25274,808
25275,808
25276,808
25277,808
25278,808
25279,808
25280,808
25281,4850
25282,808
25283,808
25284,808
25285,808
25286,808
25287,808
25288,808
25289,808
25290,808
25291,808
25292,808
25293,808
25294,808
25295,808
25296,808
25297,808
25298,808
25299,808
25300,808
25301,808
25302,808
25303,808
25303,4850
25304,4850
25305,4850
25306,808
25307,808
25308,4850
25309,808
25310,808
25311,808
25312,808
25313,4850
25314,4850
25315,808
25316,808
25317,808
25318,808
25319,808
25319,4850
25320,4850
25321,808
25322,808
25323,808
25324,808
25325,808
25326,808
25327,4850
25328,808
25329,808
25330,808
25331,808
25332,4850
25333,808
25334,808
25335,808
25336,808
25337,808
25338,808
25339,4850
25340,4850
25341,4850
25342,808
25343,808
25344,808
25345,808
25346,808
25347,808
25348,808
25349,808
25349,4850
25350,808
25351,808
25352,4850
25353,808
25353,4850
25354,808
25354,4850
25355,4850
25356,808
25357,808
25358,808
25359,808
25360,4850
25361,808
25362,808
25362,4850
25363,4850
25364,5048
25365,808
25366,2450
25367,5049
25367,5050
25368,808
25369,5051
25370,145
25371,5051
25372,2114
25373,264
25374,1835
25375,264
25376,499
25377,501
25378,501
25379,2462
25379,5052
25380,5053
25381,275
25382,401
25383,5054
25384,1938
25385,458
25386,746
25386,3301
25386,5055
25387,5055
25388,347
25388,3581
25389,458
25390,41
25391,41
25392,5056
25393,604
25393,3581
25393,4498
25394,458
25395,501
25396,1353
25397,606
25398,458
25399,914
25399,1388
25400,264
25401,264
25402,1331
25403,2091
25404,2132
25405,5057
25406,633
25407,336
25408,5058
25409,2586
25410,2586
25411,2586
25412,2586
25413,5058
25414,5058
25415,5058
25416,2586
25417,2586
25417,5058
25418,5058
25419,2586
25420,5058
25421,5058
25422,5058
25423,2586
25424,2586
25425,5058
25426,5058
25427,2586
25428,2586
25429,2586
25430,5058
25431,2586
25432,5058
25433,5058
25434,2586
25435,1845
25436,401
25437,5059
25438,1371
25439,743
25440,4756
25441,458
25442,2091
25443,2091
25444,5060
25445,168
25446,1868
25447,5061
25448,2590
25449,40
25450,40
25451,2590
25451,5062
25452,2590
25453,2590
25454,2590
25455,4303
25456,5063
25457,2168
25458,5064
25459,401
25460,384
25461,401
25462,401
25463,2698
25463,3438
25463,5065
25464,1540
25465,4083
25465,4430
25465,5066
25466,4430
25467,4430
25468,427
25468,2122
25468,5067
25469,5045
25470,5068
25471,2842
25472,3298
25473,3298
25474,288
25475,45
25476,488
25477,5069
25478,2948
25478,5070
25479,5070
25480,111
25481,2793
25482,24
25483,384
25484,256
25485,5071
25486,5072
25487,24
25488,24
25489,24
25490,24
25491,3378
25492,2194
25492,5073
25493,443
25494,3118
25495,4336
25495,4337
25496,770
25497,770
25498,666
25499,2130
25500,2130
25501,2130
25502,2130
25503,2130
25504,384
25505,384
25506,401
25507,384
25508,401
25509,384
25510,401
25511,384
25512,384
25513,401
25514,384
25515,384
25516,401
25516,1280
25517,401
25518,384
25519,401
25520,401
25521,401
25522,401
25523,384
25524,384
25525,384
25526,401
25527,384
25528,384
25529,384
25530,384
25531,384
25532,384
25533,384
25534,384
25535,384
25536,384
25537,384
25538,384
25539,5074
25540,401
25541,401
25542,401
25543,401
25544,401
25545,401
25546,401
25547,401
25548,401
25549,401
25550,1280
25551,401
25552,5074
25553,5074
25554,5074
25555,401
25556,401
25557,401
25558,401
25559,401
25560,401
25560,5074
25561,401
25562,401
25563,401
25564,401
25564,5074
25565,401
25566,401
25567,401
25568,401
25569,401
25570,401
25571,384
25572,384
25573,384
25574,384
25575,384
25576,384
25577,384
25578,384
25579,384
25580,384
25581,384
25582,384
25583,384
25584,384
25585,384
25586,384
25587,384
25588,384
25589,384
25590,384
25591,384
25592,384
25593,384
25594,384
25595,384
25596,384
25597,384
25598,384
25599,401
25600,401
25601,401
25602,401
25603,401
25604,401
25605,401
25606,401
25607,401
25608,401
25609,401
25610,401
25611,401
25612,401
25613,401
25614,5074
25615,5074
25616,401
25617,401
25618,401
25619,401
25620,401
25621,401
25622,384
25623,384
25624,384
25625,384
25626,384
25627,384
25628,384
25629,384
25630,384
25631,384
25632,384
25633,384
25634,384
25635,401
25636,401
25637,384
25638,384
25639,384
25640,384
25641,384
25642,384
25643,384
25644,384
25645,384
25646,384
25647,384
25648,384
25649,384
25650,384
25651,384
25652,384
25653,384
25654,384
25655,384
25656,384
25657,384
25658,384
25659,384
25660,384
25661,384
25662,384
25663,384
25664,384
25665,384
25666,401
25667,401
25668,401
25669,401
25670,401
25671,401
25672,401
25673,401
25674,401
25675,401
25676,401
25677,401
25678,401
25679,5074
25680,401
25681,401
25682,401
25683,401
25684,401
25685,401
25686,401
25686,5074
25687,401
25688,401
25689,401
25690,401
25691,401
25692,401
25693,401
25694,5074
25695,5074
25696,401
25697,401
25698,5074
25699,401
25700,401
25701,401
25702,401
25703,401
25703,5074
25704,401
25705,401
25706,401
25707,401
25708,5074
25709,401
25710,401
25711,401
25712,384
25713,401
25714,401
25715,384
25716,384
25717,808
25718,808
25719,384
25720,401
25721,384
25722,401
25723,401
25724,5075
25725,808
25726,3016
25727,1847
25728,3146
25729,393
25730,353
25731,353
25731,3106
25732,353
25733,393
25734,393
25735,393
25736,393
25737,393
25738,611
25739,611
25740,5076
25741,4303
25742,4303
25743,4303
25744,4303
25745,4303
25746,4303
25747,4303
25748,4303
25749,119
25750,300
25751,132
25751,264
25751,672
25751,5077
25752,264
25753,264
25754,264
25755,264
25756,264
25757,5078
25758,5079
25759,5080
25760,5081
25761,5082
25762,2332
25763,2332
25764,2332
25765,194
25766,2332
25767,2332
25768,5083
25769,2332
25770,278
25771,278
25772,502
25773,502
25774,3724
25775,3725
25776,437
25777,401
25778,3932
25779,3500
25780,5084
25781,5085
25782,912
25783,109
25784,5086
25785,5087
25786,912
25786,2898
25787,912
25788,5088
25788,5089
25788,5090
25788,5091
25789,2096
25790,5076
25791,264
25792,238
25793,5092
25794,5093
25795,1845
25795,3138
25796,30
25797,5094
25798,5095
25799,5096
25800,5097
25801,5098
25802,67
25803,67
25804,67
25805,67
25806,67
25807,67
25808,67
25809,458
25810,458
25811,458
25812,1477
25813,1483
25814,1483
25815,1483
25816,5099
25817,134
25818,134
25819,458
25820,301
25820,503
25820,508
25821,323
25822,323
25823,2813
25824,1656
25825,615
25826,5100
25827,5101
25828,5101
25829,5101
25830,304
25831,304
25832,304
25833,304
25834,304
25835,304
25836,304
25837,304
25838,304
25839,304
25840,304
25841,304
25842,304
25843,304
25844,2249
25845,2249
25846,2249
25847,2249
25848,2249
25849,2249
25850,2249
25851,2249
25852,2249
25853,2249
25854,2249
25855,2249
25856,2249
25857,2249
25858,2249
25859,2249
25860,2249
25861,2249
25862,2249
25863,2249
25864,2249
25865,2249
25866,2249
25867,2249
25868,2249
25869,2249
25870,2249
25871,2249
25872,2249
25873,2249
25874,2249
25875,2249
25876,2249
25877,2249
25878,2249
25879,2249
25880,2249
25881,2249
25882,2249
25883,2249
25884,2249
25885,2249
25886,2249
25887,2249
25888,2249
25889,2249
25890,2249
25891,2249
25892,2249
25893,2249
25894,2249
25895,2249
25896,2249
25897,2249
25898,2249
25899,2249
25900,2249
25901,2249
25902,2249
25903,2249
25904,441
25905,425
25906,79
25907,79
25908,4307
25909,3511
25910,2437
25911,5102
25912,2897
25913,118
25914,563
25914,2513
25915,563
25915,2513
25916,5103
25917,5104
25918,5105
25919,402
25920,1735
25921,5106
25922,402
25923,2049
25924,1812
25925,4530
25925,5107
25926,5107
25927,5107
25928,4530
25929,754
25930,5108
25931,3871
25932,5109
25933,4333
25934,805
25935,5110
25936,1507
25937,1507
25938,151
25939,3280
25940,162
25941,2315
25942,5111
25942,5112
25942,5113
25943,5114
25944,5115
25945,5116
25946,5116
25947,5117
25948,5117
25949,5117
25950,5118
25951,5119
25952,5118
25953,5120
25954,5121
25955,5122
25956,5123
25957,5124
25958,5125
25959,5126
25960,5127
25961,5128
25962,5129
25963,5130
25964,5119
25965,5131
25966,5132
